,id,breed,price,color,age,zip,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,gender,inches,lnprice
372,2021137,Friesian,7000,Bay,13.063013698630137,0,3,False,False,False,,,True,,0,65.0,8.85366542804
373,2021141,German Warmblood,50000,Bay,10.06027397260274,97520,4,False,False,False,,,True,,0,66.0,10.8197782844
374,2021163,Warmblood Cross,2000,Grey,18.065753424657533,13068,4,False,False,False,,,False,,0,66.0,7.60090245954
375,2021181,Thoroughbred,5000,Bay,13.23013698630137,95551,5,False,False,False,,,True,,0,64.0,8.51719319142
376,2021189,Canadian Warmblood,1000,Chestnut,15.063013698630137,93441,2,False,False,False,,,False,,1,66.0,6.90775527898
377,2021192,Trakehner,17500,Bay,10.73150684931507,49079,3,False,False,False,,,True,,1,66.0,9.76995615991
378,2021203,Hanoverian,8000,Chestnut,11.73150684931507,73017,3,False,False,False,,,False,,0,66.0,8.98719682066
379,2021242,Thoroughbred,1200,Bay,5.728767123287671,28531,4,False,False,False,,,False,English Pleasure,1,61.0,7.09007683578
380,2021257,Dutch Warmblood,12500,Black,10.06027397260274,46236,1,False,False,False,,,False,,0,64.0,9.43348392329
381,2021267,International Sporthorse,5000,Bay,10.898630136986302,27332,4,False,False,False,,,True,,1,64.0,8.51719319142
382,2021294,Oldenburg,18500,Bay,15.063013698630137,0,2,False,False,False,,,False,Dressage,0,66.0,9.82552601107
383,2021299,German Warmblood,8500,Sorrel,10.73150684931507,53022,2,False,False,False,,,True,,1,70.0,9.04782144248
384,2021301,American Warmblood Society,8500,Bay,7.728767123287671,98576,6,False,False,False,,,False,,0,63.0,9.04782144248
385,2021315,Dutch Warmblood,19500,Bay,6.728767123287671,17536,6,False,False,False,,,True,Dressage,0,63.0,9.87816974455
386,2021322,Hanoverian,7500,Bay,0.726027397260274,29657,4,False,False,False,,,True,,1,65.0,8.92265829952
387,2021323,Dutch Harness Horse,12000,Bay,13.816438356164383,14052,11,False,False,False,,,False,Dressage,1,67.0,9.39266192877
388,2021325,Hanoverian,7000,Chestnut,3.558904109589041,0,6,False,False,False,,,True,,0,65.0,8.85366542804
389,2021329,Danish Warmblood,7500,Bay,16.065753424657533,75032,5,False,False,False,,,True,,1,66.0,8.92265829952
390,2021347,Thoroughbred,15000,Grey,14.816438356164383,80634,4,False,False,False,,,True,,1,65.0,9.61580548008
391,2021367,Percheron,2000,Buckskin,0.726027397260274,81425,5,False,False,False,,,True,,0,58.0,7.60090245954
392,2021370,Rheinland Pfalz Saar,38000,Black,10.06027397260274,95141,11,False,False,False,,,False,,0,67.0,10.5453414387
393,2021403,Oldenburg,4250,Brown,14.063013698630137,94062,4,False,False,False,,,False,,0,66.0,8.35467426192
394,2021414,Holsteiner,75000,Bay,13.734246575342466,11568,5,False,False,False,,,True,Jumping,1,66.0,11.2252433925
395,2021442,Dutch Warmblood,1000,Bay,9.813698630136987,61865,7,False,False,False,,,True,,0,64.0,6.90775527898
396,2021462,Tennessee Walking Horse,2000,Liver Chestnut,8.73150684931507,83605,8,False,False,False,,,False,Field Trials,0,64.0,7.60090245954
397,2021467,American Saddlebred,2500,Bay,3.0547945205479454,94513,7,False,False,False,,,False,,0,22.0,7.82404601086
398,2021501,Rheinland Pfalz Saar,12500,Bay,8.646575342465754,28778,7,False,False,False,,,True,,0,66.0,9.43348392329
399,2021512,Canadian Warmblood,23000,Grey,9.06027397260274,0,2,False,False,False,,,True,,1,64.0,10.0432494949
400,2021529,Friesian,9500,Black Bay,7.728767123287671,92065,5,False,False,False,,,True,,0,65.0,9.15904707759
